Name,Rating,Votes,Duration,Genre
The Deal,8.5, 26,2h 10m,Crime
Passagrana,6.5, 129,1h 40m,Crime
Shina,7.5, 7,1h 38m,Crime
Die Bloedhonde,6.3, 10,1h 37m,Crime
Sangharshana,7.3, 1.6K,1h 42m,Crime
Rangeli,9.4, 93,2h 20m,Crime
Dai jia fa de ren,5.4, 59,2h 1m,Crime
Novyy god v Beryozovke,7.1, 99,1h 34m,Crime
Kaçkin,7.6, 9,1h 44m,Crime
Kunstroof,7.0, 43,1h 42m,Crime
Pinnil Oral,6.0, 113,2h 7m,Crime
AK47,7.2, 14,2h 26m,Crime
Koresha,3.0, 63,1h 26m,Crime
Guxim,7.7, 34,1h 15m,Crime
Above the Trees,6.5, 14,2h 5m,Crime
Leha,2.3, 42,1h 38m,Crime
What Lies Within,5.3, 13,1h 30m,Crime
SMB-plush presents trick or death,8.8, 16,2h,Crime
La Tamalera,8.2, 9,1h 55m,Crime
Downfall of the Crypto King (theatrical feature),6.2, 28,1h 30m,Crime
Pink Butterfly,5.7, 55,1h 49m,Crime
Liebling Kreuzberg 2.0,5.1, 50,1h 29m,Crime
A Frozen Rage,5.4, 47,1h 55m,Crime
A Reel Heist,5.2, 58,1h 56m,Crime
Mun Kaupunki,6.6, 22,1h 45m,Crime
Beauty Grace Malice,7.6, 44,1h 21m,Crime
Yurka,4.0, 30,1h 25m,Crime
Mina and the Radio Bandits,7.3, 44,1h 50m,Crime
Sharma & Ambani,9.1, 183,1h 44m,Crime
Yaa Devi Sarva Bhuteshu,8.7, 8,1h 59m,Crime
Shades of Sapphire,7.8, 9,1h 17m,Crime
Ata Nirjon Duporiya,8.0, 10,1h 43m,Crime
Real Estate Sisters,4.8, 17,1h 24m,Crime
Dead Name,9.0, 11,1h 24m,Crime
Thirsty for Likes,4.0, 38,46m,Crime
Spending Some Time Together,6.9, 28,2h 26m,Crime
No Loose Ends,6.7, 9,1h 8m,Crime
Who Do You Trust?,3.6, 40,1h 36m,Crime
Bayamariya Brammai,8.8, 25,1h 28m,Crime
7vens Law,9.4, 20,1h 8m,Crime
Conviction,7.0, 36,1h 37m,Crime
Vrutos,8.4, 9,1h 40m,Crime
Netru Indha Neram,5.5, 136,2h 20m,Crime
Water Mafia,9.2, 13,45m,Crime
Dheera Samrat,9.8, 99,2h 3m,Crime
Full Clip for a Snitch,3.9, 18,1h 15m,Crime
Give Me a Ride,5.0, 16,1h 42m,Crime
El Junior Del Patron,7.4, 10,1h 32m,Crime
Dawgz Life,8.0, 11,2h 23m,Crime
Slapes,6.8, 31,1h 22m,Crime
All Suspects,3.6, 19,1h 36m,Crime
So It Goes,3.3, 19,1h 17m,Crime
Namak,4.5, 13,1h 15m,Crime
Los Hijos De Camelia y Emilio,6.4, 27,1h 22m,Crime
Nacida Para Vengar,8.0, 9,1h 42m,Crime
Po du xing dong,6.8, 5,1h 19m,Crime
The AI Dharma Story,2.5, 1.1K,1h 29m,Crime
The Burned Hand,8.0, 12,1h 25m,Crime
The Kills,8.8, 9,1h 10m,Crime
Jimmy's Friends,7.0, 11,1h 34m,Crime
El Cartel De Teresa,8.0, 9,1h 36m,Crime
El Juego Del Poder,7.8, 10,1h 35m,Crime
Kenda,8.9, 20,2h 15m,Crime
Randa Ramphal,8.5, 8,1h 10m,Crime
Detroit Ransom,6.8, 11,1h 16m,Crime
Lealtad o Morir,8.2, 9,1h 27m,Crime
Der Wien-Krimi: Blind ermittelt - Tod im Palais,6.9, 30,1h 28m,Crime
Las Hermanas Del Cartel,8.2, 5,1h 31m,Crime
La Nueva Camelia,5.4, 17,1h 35m,Crime
Duelo De Capos,6.3, 27,1h 23m,Crime
Runnin' from Wolves,7.2, 10,2h 13m,Crime
Beautifully Broken People,8.9, 9,1h 15m,Crime
Cageling,5.9, 8,1h 9m,Crime
