Name,Rating,Votes,Duration,Genre
Salve Maria,6.4, 475,1h 51m,Horror
Test Screening,6.9, 67,1h 32m,Horror
Crust,6.0, 236,1h 42m,Horror
Séance Games: Metaxu,3.3, 186,1h 26m,Horror
Hauntology,3.6, 358,1h 43m,Horror
The Windigo,4.7, 698,1h 25m,Horror
Dominion of Darkness,5.7, 800,1h 36m,Horror
Buzz House: The Movie,3.2, 1.3K,1h 33m,Horror
Dead Teenagers,3.0, 128,1h 20m,Horror
What Lurks Beneath,4.3, 786,1h 42m,Horror
Within the Pines,8.1, 10,1h 13m,Horror
STEVE (A Minecraft Movie),6.9, 12,1h 1m,Horror
Skeletons in the Closet,3.0, 566,1h 32m,Horror
You Shall Not Sleep Tonight,4.1, 355,1h 17m,Horror
The Ceremony Is About to Begin,4.5, 536,1h 10m,Horror
Solvent,7.3, 389,1h 34m,Horror
Consumed,3.7, 601,1h 29m,Horror
Desert Road,6.7, 155,1h 30m,Horror
Last Night at Terrace Lanes,4.3, 632,1h 15m,Horror
Death's Sonata,7.6, 280,1h 43m,Horror
The Girl Who Wore Yellow Lace,4.5, 22,1h 22m,Horror
Staycation,7.1, 106,1h 34m,Horror
The Legend of Lake Hollow,3.8, 504,1h 28m,Horror
Else,6.1, 233,1h 42m,Horror
Strange Frequencies: Taiwan Killer Hospital,7.9, 38,1h 31m,Horror
Hunting Matthew Nichols,9.0, 45,1h 36m,Horror
American Werewolf,2.9, 113,1h 7m,Horror
Down Below,2.8, 183,1h 33m,Horror
Black,7.1, 2.8K,1h 55m,Horror
Una ballena,6.1, 76,1h 48m,Horror
Replicator,3.8, 133,1h 15m,Horror
Monster Mash,3.6, 419,1h 25m,Horror
Perewangan,5.5, 146,1h 49m,Horror
Rita,5.8, 272,1h 47m,Horror
My Boo,6.1, 681,2h 5m,Horror
The Forbidden Camp: Mass Possession,6.2, 308,1h 52m,Horror
Wineville,4.3, 222,1h 40m,Horror
Demo_n,5.6, 20,1h 10m,Horror
The Haunted Apartment,6.9, 104,1h 43m,Horror
The Jack in the Box Rises,4.1, 792,1h 32m,Horror
Vampire Zombies... From Space!,7.7, 70,1h 38m,Horror
Exorcism Chronicles: The Beginning,7.2, 97,1h 25m,Horror
Stupid Games,4.2, 382,1h 26m,Horror
The Witch: Revenge,5.3, 817,1h 40m,Horror
Demonte Colony 2,6.6, 4.4K,2h 24m,Horror
The American Backyard,6.2, 159,1h 47m,Horror
Seeds,6.6, 60,1h 22m,Horror
Un cuento de pescadores,7.3, 39,1h 43m,Horror
Dinner with Leatherface,7.5, 27,1h 46m,Horror
Chainsaws Were Singing,7.2, 361,1h 57m,Horror
Cara,7.0, 45,1h 36m,Horror
H. P. Lovecraft's the Old Ones,3.6, 384,1h 24m,Horror
Spithood,5.5, 1.1K,58m,Horror
Jurnal Risa by Risa Saraswati,4.4, 290,1h 32m,Horror
Scared to Death,6.3, 28,1h 38m,Horror
In Our Blood,6.9, 47,1h 29m,Horror
Easter Bloody Easter,3.3, 286,1h 43m,Horror
Mona: Jinn-2,4.4, 123,2h 4m,Horror
Devon,2.6, 291,1h 12m,Horror
Somnium,8.5, 45,1h 32m,Horror
Dagr,4.4, 2.7K,1h 17m,Horror
Anatema,4.2, 210,1h 31m,Horror
Good Neighbours,3.1, 175,1h 24m,Horror
Silent Bite,3.8, 500,1h 30m,Horror
Stereoscope,4.1, 112,1h 31m,Horror
The Redemption of Sin,5.9, 187,1h 56m,Horror
The Monster Beneath Us,5.8, 423,1h 43m,Horror
Daemon Mind,4.9, 32,1h 41m,Horror
Do You See What I See,5.3, 656,1h 49m,Horror
Five Friends,6.7, 904,1h 52m,Horror
Tsunami Sharks,2.9, 67,1h 10m,Horror
Haze,6.8, 47,1h 16m,Horror
The Ritual,3.8, 7,1h 40m,Horror
A Mother's Embrace,5.8, 576,1h 30m,Horror
Z-Mom,4.9, 45,1h 30m,Horror
Dead Body,3.8, 39,2h 15m,Horror
Visher,4.2, 370,1h 5m,Horror
Bureau 749,4.1, 523,2h 3m,Horror
Granny,8.0, 7,40m,Horror
Haunt Season,4.9, 783,1h 21m,Horror
Siccin 7,4.0, 930,1h 34m,Horror
Winter Island,4.6, 174,1h 42m,Horror
A Savior Red,5.8, 241,1h 27m,Horror
Clickbait: Unfollowed,4.9, 570,1h 30m,Horror
History of Evil,3.4, 819,1h 38m,Horror
Betting with Ghost,6.7, 64,1h 52m,Horror
The Girl Who Cried Her Eyes Out,4.0, 712,1h 34m,Horror
Campton Manor,3.4, 228,1h 23m,Horror
The Girl in the Trunk,3.3, 345,1h 30m,Horror
Bad Fish,3.4, 317,1h 24m,Horror
The Damnation,7.2, 17,1h 22m,Horror
The Devil's Disciples,8.9, 37,1h 22m,Horror
Xoftex,6.4, 42,1h 39m,Horror
Nyctophobia,7.5, 1.8K,1h 30m,Horror
Darling,5.3, 746,2h 39m,Horror
Broken Bird,5.9, 122,1h 39m,Horror
Pasar Setan,6.8, 57,1h 36m,Horror
Cora,4.6, 839,1h 44m,Horror
Cadi,6.2, 4.3K,2h 14m,Horror
Nokturno,3.7, 210,1h 39m,Horror
The Prodigy,5.0, 28,1h 23m,Horror
Life of Belle,5.0, 647,1h 13m,Horror
The Sisters,4.7, 151,2h 2m,Horror
Kuyang,5.2, 469,1h 37m,Horror
Gacy: Serial Killer Next Door,3.3, 477,1h 37m,Horror
Do Not Open,2.6, 261,1h 31m,Horror
The Hunted,5.1, 372,1h 34m,Horror
Lost Angels,7.1, 25,1h 36m,Horror
Kang Mak,6.4, 807,2h 2m,Horror
Last Stop: Rocafort St.,4.1, 466,1h 29m,Horror
From Darkness,5.0, 554,1h 35m,Horror
Pasahero,5.8, 22,2h,Horror
Temurun,4.6, 333,1h 25m,Horror
9 Windows,3.6, 308,1h 22m,Horror
House of Ashes,6.7, 32,1h 35m,Horror
Ghost Killer,7.1, 73,1h 45m,Horror
Kifn,7.3, 683,1h 40m,Horror
Aranmanai 4,5.0, 2.4K,2h 28m,Horror
Suckers,3.3, 121,1h 7m,Horror
Horny Teenagers Must Die!,3.2, 235,1h 24m,Horror
Art of a Hit,4.2, 217,1h 33m,Horror
Sakaratul Maut,5.4, 165,1h 47m,Horror
What Happened to Suzy,6.4, 70,1h 34m,Horror
Sayuri,6.4, 283,1h 48m,Horror
Migraine,8.6, 24,1h 5m,Horror
Shark Island,3.2, 115,1h 21m,Horror
The Shadow,6.5, 260,1h 30m,Horror
The Cellar,5.8, 166,1h 25m,Horror
Bloody Bridget,7.1, 53,1h 21m,Horror
Kakuda,5.4, 6.3K,1h 56m,Horror
Shark Exorcist 2: Unholy Waters,3.4, 139,1h 14m,Horror
Till Death Do Us Part,6.3, 271,1h 48m,Horror
Haunted Universities 3,5.4, 311,1h 59m,Horror
Fierce Killer Marsupial,2.2, 42,1h 26m,Horror
Daft State,6.5, 44,18+,Horror
Kalinga,6.0, 7.6K,1h 56m,Horror
The Killers,6.1, 76,1h 59m,Horror
200KG Vampire,5.2, 29,1h 33m,Horror
Mummy Shark,2.0, 178,1h 6m,Horror
Wake,3.4, 264,1h 25m,Horror
Curse of the Naked Ghost Hunters,5.1, 12,35m,Horror
Air Fryer Slaughter,6.4, 505,1h 30m,Horror
The Buildout,4.3, 78,1h 10m,Horror
Nearing Death,5.7, 330,1h 36m,Horror
The Clock,3.4, 33,1h 20m,Horror
I'll Play Mother,5.1, 88,1h 48m,Horror
Vertical,5.2, 130,1h 51m,Horror
Paranoia,4.1, 364,1h 35m,Horror
Guess Who,4.8, 366,1h 33m,Horror
Family,7.2, 31,1h 35m,Horror
The Cursed Land,5.5, 290,2h 8m,Horror
Thine Ears Shall Bleed,5.9, 827,1h 42m,Horror
The Seductress from Hell,6.7, 18,1h 42m,Horror
Kromoleo,3.9, 241,1h 20m,Horror
Death Streamer,3.0, 226,1h 12m,Horror
Cursed in Baja,7.6, 22,1h 20m,Horror
The Last Nightmare Part One,6.0, 76,50m,Horror
Deadbolt,4.6, 326,1h 23m,Horror
The Backrooms,6.2, 8,1h 3m,Horror
Chateau,4.0, 274,1h 23m,Horror
Heretics,6.2, 36,1h 23m,Horror
For Sale,4.9, 668,1h 55m,Horror
They Turned Us Into Killers,2.7, 254,1h 26m,Horror
(Pri)sons,5.1, 271,1h 40m,Horror
Séance,8.2, 13,1h 25m,Horror
The Blackwell Ghost 8,6.2, 386,1h 9m,Horror
Unnatural,4.9, 99,1h 44m,Horror
Manipula,8.1, 25,1h 34m,Horror
Invited,5.2, 204,1h 11m,Horror
Quadrant,4.3, 140,1h 13m,Horror
The Whisper in the Woods,5.4, 29,1h 11m,Horror
Vina: Before 7 Days,5.4, 592,1h 40m,Horror
The Family Business,8.3, 26,1h 29m,Horror
Salsa,5.7, 271,1h 40m,Horror
Sengkolo: Malam satu suro,6.0, 54,1h 40m,Horror
Scared Shitless,6.1, 208,1h 16m,Horror
Dead Whisper,3.9, 551,1h 28m,Horror
Sorop,7.0, 66,1h 43m,Horror
Amp House Massacre,3.8, 185,1h 20m,Horror
Name the Demon,3.5, 165,1h 17m,Horror
True Fear,4.5, 281,1h 32m,Horror
Followers,3.7, 249,1h 14m,Horror
Strange Harvest: Occult Murder in the Inland Empire,6.6, 65,1h 34m,Horror
THEDÆMON,6.7, 42,1h 27m,Horror
No Voltees,5.4, 211,1h 34m,Horror
Pacific Fear,3.5, 195,1h 25m,Horror
Night Talkers,4.1, 90,1h 29m,Horror
Massacre at Femur Creek,6.9, 506,1h 22m,Horror
The Sin,5.3, 339,1h 43m,Horror
Fright,6.7, 58,1h 21m,Horror
The Epidemic,5.7, 72,1h 35m,Horror
Orang Ikan,6.7, 34,1h 23m,Horror
There's a Zombie Outside,6.7, 36,1h 15m,Horror
Slashercise,5.5, 13,58m,Horror
Graveyard Shark,3.4, 224,1h 37m,Horror
Morena,6.9, 103,1h 46m,Horror
The Candy Store,4.1, 81,1h 26m,Horror
Bhairadevi,8.7, 49,2h 14m,Horror
Bag of Lies,3.8, 580,1h 36m,Horror
The Naughty List of Mr. Scrooge,4.5, 201,1h 30m,Horror
Tenants,5.8, 81,1h 34m,Horror
Burning Butterflies,8.6, 72,1h 43m,Horror
Hunters on a White Field,4.9, 454,1h 40m,Horror
"Silent Night, Bloody Night 3: Descent",3.3, 193,1h 40m,Horror
Sea of Madness,7.2, 23,1h 33m,Horror
Teddiscare,2.1, 163,1h 22m,Horror
Pater Noster and the Mission of Light,7.2, 126,Not Rated,Horror
Witch,5.0, 1.4K,1h 47m,Horror
A Stranger in the Woods,4.5, 570,1h 24m,Horror
Hellhounds,3.4, 172,1h 21m,Horror
They Call Her Death,6.7, 27,1h 32m,Horror
Whisper of the Witch,3.9, 333,1h 35m,Horror
Members Club,4.7, 157,1h 30m,Horror
OMG: O Manchi Ghost,5.1, 585,2h 5m,Horror
Custom,6.7, 43,1h 16m,Horror
The Evil Three,6.7, 986,30m,Horror
Devil,4.6, 1.6K,1h 58m,Horror
Janji Darah,4.4, 152,1h 44m,Horror
Espantaho,5.7, 38,1h 30m,Horror
4:44 : Time of Fear,5.8, 12,44m,Horror
Riders,6.4, 465,1h 45m,Horror
American Terror Tales 3,2.6, 48,58m,Horror
Red Night at Skye's,8.0, 5,1h 22m,Horror
Ladybug,5.6, 32,1h 47m,Horror
Camp Blood: Clown Shark,3.3, 87,1h 10m,Horror
"Spider Baby, or The Maddest Story Ever Told",4.8, 101,1h 12m,Horror
Dr. Sander's Sleep Cure,7.0, 841,1h 38m,Horror
Üç Harfliler: Nazar,4.8, 131,1h 34m,Horror
Clown II,7.5, 12,2h 21m,Horror
Mountain Shark,5.0, 100,1h 21m,Horror
Ship of the Damned,2.8, 298,1h 28m,Horror
Silence of the Prey,3.8, 290,1h 37m,Horror
I Heard You Buy Souls,3.1, 44,1h 28m,Horror
Killington,2.8, 169,1h 27m,Horror
Alpacalypse,6.0, 32,1h 17m,Horror
Bury Your Dead,5.5, 80,2h 8m,Horror
Dr. Jason II - Lights & Shadows,4.9, 328,1h 2m,Horror
Secret Shadow,6.8, 17,1h 22m,Horror
Remnant,2.6, 316,1h 52m,Horror
Neon Fear,5.9, 537,40m,Horror
Lampir,5.6, 189,1h 37m,Horror
Cursed,4.2, 137,1h 21m,Horror
"Hemet, or the Landlady Don't Drink Tea",4.3, 88,1h 29m,Horror
Wolves Against the World,3.5, 60,1h 28m,Horror
Sattam En Kaiyil,8.0, 2.2K,2h 4m,Horror
Deadly Culture: Final Mutation,2.8, 54,1h 9m,Horror
The Bitter Taste,6.0, 11,2h 5m,Horror
Camp Terror,4.5, 38,1h 50m,Horror
Flesh of the Unforgiven,9.1, 39,1h 28m,Horror
Witch Hunter,5.3, 24,1h 20m,Horror
The House on Laura Anne Dr.,4.4, 653,1h 15m,Horror
Black Spines,6.9, 23,1h 40m,Horror
Oculus,6.0, 15,1h 53m,Horror
Traumatika,5.8, 60,1h 27m,Horror
Mandira,6.0, 993,2h 1m,Horror
Carnage for Christmas,4.5, 342,1h 9m,Horror
Don't Make a Sound,4.2, 36,1h 20m,Horror
Tragic Waste,8.0, 92,1h 17m,Horror
Blood Debt,6.5, 72,1h 40m,Horror
Mananambal,6.8, 13,1h 40m,Horror
Ronggeng Kematian,5.4, 145,1h 38m,Horror
Possessions,3.8, 853,1h 29m,Horror
Alyad Palyad,6.8, 1.2K,2h 9m,Horror
Byte,3.4, 138,1h 37m,Horror
Its Name Was Mormo,3.7, 114,1h 33m,Horror
Jurassic Triangle,2.5, 281,1h 24m,Horror
Pechi,5.6, 1.5K,1h 50m,Horror
Poison Sangga: The Homewrecker's Curse,7.3, 126,1h 58m,Horror
Rambut Kafan,4.7, 89,1h 38m,Horror
Las Tias,4.8, 256,1h 27m,Horror
Run!,3.5, 102,1h 26m,Horror
The Last Chainsaw Massacre,3.8, 41,1h 15m,Horror
Paku Tanah Jawa,4.0, 111,1h 40m,Horror
Unknown Caller,7.0, 29,1h 3m,Horror
Valari,8.0, 2.6K,2h 15m,Horror
Bangsal Isolasi,4.7, 159,1h 16m,Horror
Gone with the Dead,4.4, 47,1h 36m,Horror
Trinil,4.5, 362,1h 45m,Horror
The Train of Death,4.7, 685,1h 43m,Horror
The A-Frame,7.2, 38,1h 22m,Horror
You Shouldn't Have Let Me In,4.1, 179,1h 24m,Horror
Cisza nocna,5.6, 258,1h 52m,Horror
Old Wounds,6.9, 13,1h 49m,Horror
Bloody Ishq,2.9, 2.2K,2h 18m,Horror
Dosen Ghaib: It's Nighttime or You Already Know,4.2, 282,1h 34m,Horror
Feet of Death,3.8, 227,1h 46m,Horror
A Halloween Feast,5.1, 787,1h 43m,Horror
The Vord,3.4, 65,1h 41m,Horror
Crispy,3.5, 81,1h 16m,Horror
Jugaremos en el bosque,4.8, 96,1h 30m,Horror
Bull Shark 3,3.5, 83,1h 16m,Horror
Don't Open the Door,6.6, 8.4K,1h 27m,Horror
Guys at Parties Like It,3.9, 167,1h 19m,Horror
Noise,5.9, 20,1h 35m,Horror
Clownface 3,9.5, 35,1h 44m,Horror
Effigy,2.8, 263,1h 18m,Horror
Huntress,2.9, 82,1h 17m,Horror
Jhamkudi,6.6, 982,2h 31m,Horror
Videotheque,6.2, 102,1h 52m,Horror
The Exorcism of Saint Patrick,3.6, 169,1h 30m,Horror
Sam and Colby: The Legends of the Paranormal,4.8, 306,1h 38m,Horror
In Tenebras: Into the Darkness,3.3, 174,1h 30m,Horror
Blodsuger,6.8, 5,1h 34m,Horror
Tenement,4.7, 114,1h 28m,Horror
Head Like a Hole,7.8, 11,1h 33m,Horror
