Name,Rating,Votes,Duration,Genre
Man and Witch: The Dance of a Thousand Steps,5.5, 330,1h 34m,Family
Rebellious,6.0, 194,1h 34m,Family
Fear,8.4, 2.8K,1h 55m,Family
The Night Before Christmas in Wonderland,6.3, 516,1h 20m,Family
And the Breadwinner Is...,6.8, 250,2h 3m,Family
Woodwalkers,5.3, 425,1h 43m,Family
My Freaky Family,6.3, 403,1h 26m,Family
10 Lives,5.9, 1.9K,1h 28m,Family
200% Wolf,5.9, 1.3K,1h 38m,Family
A Sudden Case of Christmas,5.1, 1.1K,1h 31m,Family
Storm Crashers,6.2, 563,1h 28m,Family
The Groomsmen: First Look,6.1, 387,1h 22m,Family
Robin and the Hoods,4.3, 512,1h 40m,Family
Ryan's World the Movie: Titan Universe Adventure,1.8, 691,1h 20m,Family
Véletlenül írtam egy könyvet,7.7, 315,1h 38m,Family
The Lost Tiger,7.8, 44,1h 30m,Family
Gracie and Pedro: Pets to the Rescue,5.1, 271,1h 27m,Family
Noah's Ark,4.3, 655,1h 36m,Family
Big City Greens the Movie: Spacecation,6.2, 542,1h 23m,Family
Panda Bear in Africa,5.5, 342,1h 24m,Family
Return to Wickensburg,5.0, 29,1h 28m,Family
Believe in Christmas,6.1, 826,1h 30m,Family
Savages,6.8, 331,1h 27m,Family
Der Buchspazierer,7.3, 390,1h 38m,Family
My Oni Girl,6.0, 1.7K,1h 52m,Family
Going Viral,6.8, 52,1h 30m,Family
"Die Heinzels: Neue Mützen, Neue Mission",6.4, 90,1h 16m,Family
Like a Rolling Stone,7.7, 439,1h 46m,Family
Bila Esok Ibu Tiada,6.7, 311,1h 44m,Family
Rajakili,6.8, 584,2h 2m,Family
School of Magical Animals 3,5.8, 311,1h 45m,Family
Treasure Trackers,5.8, 160,1h 32m,Family
Juliette au printemps,6.4, 260,1h 35m,Family
Disaster Holiday,4.8, 696,1h 33m,Family
Rally Caps,5.5, 138,1h 40m,Family
Super-Charlie,5.8, 117,1h 20m,Family
Victoria må dø,5.9, 362,1h 25m,Family
2nd Miracle in Cell No. 7,7.8, 212,2h 27m,Family
Cup,8.6, 68,2h 26m,Family
Elli and the Ghostly Ghost Train,5.1, 97,1h 26m,Family
The Neon Highway,6.0, 491,1h 53m,Family
Dalia y el Libro Rojo,6.5, 87,1h 47m,Family
The Primrose Railway Children,4.9, 142,1h 21m,Family
A Nashville Wish,5.7, 93,1h 42m,Family
No Time to Spy: A Loud House Movie,6.4, 449,1h 21m,Family
Rajkumar,7.4, 2.7K,2h 25m,Family
Marry Christmas,6.7, 61,1h 25m,Family
Guest from the Future,6.0, 1.2K,2h 21m,Family
The Big Trip 3: Race Around the World,5.7, 57,1h 25m,Family
Home Sweet Loan,8.1, 923,1h 52m,Family
Mountain Boy,8.2, 17,1h 33m,Family
Ghost Cat Anzu,6.5, 763,1h 37m,Family
The Adventures of Jurassic Pet: Return to the Wild,5.3, 61,1h 30m,Family
Father There is Only One 4,5.2, 614,1h 30m,Family
Paper Flowers,8.8, 32,1h 40m,Family
Dance Rivals,5.9, 70,1h 33m,Family
The Snow Sister,7.0, 2.1K,1h 36m,Family
Super papa,5.2, 121,1h 30m,Family
Brewster's Millions: Christmas,5.6, 189,1h 40m,Family
Børnene fra Sølvgade,7.5, 96,1h 42m,Family
Heartsping : Teenieping of Love,7.1, 24,TV-Y,Family
SuperKlaus,4.3, 200,1h 28m,Family
Skelly,5.5, 92,1h 25m,Family
The Proud Princess,6.7, 111,1h 24m,Family
Sunny,7.3, 25,2h 2m,Family
Gina,7.4, 25,1h 40m,Family
Gowri,7.4, 4.1K,2h 10m,Family
Grrr...,4.0, 814,2h 1m,Family
Sabari,6.5, 5.4K,2h 9m,Family
Bayramlik,4.9, 44,1h 54m,Family
Saint Nick of Bethlehem,9.2, 101,1h 33m,Family
Ole Aale,8.7, 409,2h 22m,Family
Ghudchadi,4.2, 554,1h 53m,Family
Nadanna Sambhavam,5.8, 1.4K,2h,Family
Grüsse vom Mars,7.4, 30,1h 25m,Family
Peppa's Cinema Party,5.1, 153,1h 5m,Family
Zak & Wowo: The Legend of Lendarys,5.7, 96,1h 25m,Family
Living Large,7.0, 117,1h 20m,Family
Hashtag Tadev lagnam,6.5, 145,1h 58m,Family
The Land of Morning Calm,6.2, 22,1h 53m,Family
The Legend of Catclaws Mountain,3.5, 171,1h 44m,Family
Magic Beach,5.5, 58,1h 20m,Family
Dedh Bigha Zameen,6.9, 750,1h 40m,Family
Krispy Rishtey,6.5, 70,2h 13m,Family
Aanandhapuram Diaries,7.0, 2.5K,1h 55m,Family
Dog Days,6.7, 312,2h,Family
De Bellinga's: Pretpark op stelten,3.1, 125,1h 10m,Family
Eine zweite Chance,8.4, 42,1h 31m,Family
Planet 7693,7.6, 68,1h 50m,Family
Singapore Saloon,6.0, 1.2K,2h 17m,Family
The Casagrandes Movie,5.6, 667,1h 29m,Family
Nintama Rantaro Dokutake Ninja-tai Saikyou no Gunshi,7.1, 18,1h 30m,Family
Gharat Ganpati,7.9, 499,2h 19m,Family
The Lamb,6.9, 32,1h 25m,Family
Moy dikiy drug,6.5, 57,1h 40m,Family
Powder Pup,6.2, 76,1h 29m,Family
Daye: Seret ahl el Daye,7.9, 17,1h 44m,Family
Sieger Sein,6.5, 180,1h 59m,Family
Dear Family,6.8, 59,1h 56m,Family
Vozvrashchenie popugaya Keshi,4.2, 59,1h 33m,Family
Superkrachten voor je hoofd,7.3, 197,1h 32m,Family
Stinky Summer,5.7, 50,1h 30m,Family
Niko: Beyond the Northern Lights,6.2, 332,1h 26m,Family
"Love, Sitara",5.3, 297,1h 45m,Family
Spirit of Friendship,4.2, 75,1h 25m,Family
Vishesham,6.7, 1.4K,2h 16m,Family
Mr. Santa: A Christmas Extravaganza,8.5, 17,1h 38m,Family
Luv Ki Arrange Marriage,3.9, 4.5K,2h 15m,Family
Kvitebjørn,5.9, 57,1h 25m,Family
For Prophet,5.5, 105,1h 45m,Family
Too Old for Fairy Tales 2,4.8, 398,1h 35m,Family
Yolki 11,4.7, 169,1h 32m,Family
Luigi's Mansion,6.0, 17,1h,Family
Daaru Na Peenda Hove,7.6, 2.3K,1h 51m,Family
Joy of Horses,5.8, 165,1h 30m,Family
Juf Braaksel en de Geniale Ontsnapping,4.2, 49,1h 23m,Family
Letuchiy korabl,3.8, 295,1h 40m,Family
Baba Yaga spasaet Novyy god,4.4, 116,1h 39m,Family
Kardes Takimi,3.5, 553,1h 35m,Family
Carol,8.3, 47,1h 55m,Family
Little Emma,5.8, 111,1h 46m,Family
LasseMajas detektivbyrå - Maskoten som försvann,6.0, 55,1h 30m,Family
Laggam,8.4, 5.1K,2h 10m,Family
"Robotia, the Movie",7.7, 28,1h 26m,Family
Askepote,3.5, 82,1h 12m,Family
Masha i Medved v kino: Park chudes,7.6, 17,58m,Family
Vikaasaparva,8.5, 541,2h 14m,Family
My Redneck Neighbor: Chapter 1 - The Rednecks Are Coming,5.0, 8,1h 14m,Family
Ognivo,5.5, 225,1h 45m,Family
Vaar Tahevaar,8.0, 280,2h 7m,Family
Dikkie Dik en de Verdwenen Knuffel,7.3, 130,1h 2m,Family
A Hero's Journey: The Making of Percy Jackson and the Olympians,7.4, 249,50m,Family
"Maya, donne-moi un titre",6.4, 52,1h 1m,Family
Håkan Bråkan 2,5.3, 132,1h 32m,Family
Captain Avispa,5.8, 175,1h 36m,Family
Windcatcher,5.3, 407,1h 20m,Family
G for Gap,7.2, 557,1h 43m,Family
Inanimate Insanity II: The Movie,8.4, 231,1h 46m,Family
DeAr,5.1, 1.3K,2h 12m,Family
Chicken Coop,5.8, 88,1h 38m,Family
Yaren Leylek,5.9, 27,1h 35m,Family
Si Juki the Movie: Harta Pulau Monyet,6.0, 116,1h 47m,Family
Chithini,6.0, 551,2h 31m,Family
Miracle Mile,8.7, 27,1h 22m,Family
"Akiko, der fliegende Affe",7.8, 12,1h 10m,Family
Pui Pui Molcar the Movie: Molmax,7.0, 9,1h 9m,Family
Mees Kees op eigen benen,6.1, 35,1h 22m,Family
Tri kota. Zimnie kanikuly,6.5, 30,1h 5m,Family
BeBe Winans' We Three Kings,6.9, 128,1h 30m,Family
Ne odna doma,4.1, 82,1h 19m,Family
The Secret of Pin-Up Island,7.4, 92,1h 47m,Family
Il migliore dei mali,7.7, 7,1h 30m,Family
Thookudurai,4.4, 2.3K,2h 5m,Family
Animal Tales of Christmas Magic,6.8, 50,1h 12m,Family
The Magic Penguin,3.7, 28,1h 29m,Family
Ducobu passe au vert!,4.0, 130,1h 30m,Family
Titip Surat Untuk Tuhan,6.5, 41,1h 21m,Family
V banyu!,5.2, 72,1h 39m,Family
Wedding Diaries,8.9, 2K,2h 1m,Family
CBeebies Panto: Beauty and the Beast,7.8, 16,1h 13m,Family
Dikkie Dik 2: Een Nieuwe Vriend voor Dikkie Dik,7.4, 72,1h 10m,Family
A Holiday for Harmony,3.6, 36,2h,Family
Nature Cat's Nature Movie Special Extraordinaire,7.3, 19,53m,Family
Die Chaosschwestern und Pinguin Paul,5.7, 66,1h 40m,Family
Padmavyuham Lo Chakradhari,7.4, 1.7K,1h 50m,Family
Brother,6.2, 2.3K,2h 20m,Family
Wonderful Precure! The Movie! Doki Doki Game no Sekai de Daiboken,6.8, 32,1h 11m,Family
"Merry Birthday, Happy Christmas",4.8, 114,1h 24m,Family
14 Days Love,7.9, 9,1h 52m,Family
Hope's Hollywood Christmas,8.9, 28,1h 30m,Family
Boom!,8.3, 11,1h 30m,Family
Rocket Club: Across the Cosmos,8.4, 19,1h 8m,Family
A Christmas Miracle,6.0, 66,1h 28m,Family
Tartinijev kljuc,7.8, 21,1h 55m,Family
Double Tuckerr,4.9, 1.2K,2h,Family
Steal the Naughty List,6.4, 119,1h 30m,Family
Paagal vs Kadhal,9.0, 2.1K,1h 51m,Family
Haydi Tut Elimi,6.9, 27,1h 53m,Family
Troy the Bharat Putra,5.5, 31,2h 14m,Family
Semeynyy perepolokh,4.9, 60,1h 27m,Family
Baii Ga,4.3, 61,2h 14m,Family
Piraty galaktiki Barrakuda,4.5, 82,1h 32m,Family
Christmas Carole,4.3, 80,1h 33m,Family
Porch Pirates,5.0, 103,1h 47m,Family
Last Defenders of Monogamy,5.3, 386,1h 24m,Family
Give 'Em Hell Honey!,5.6, 12,1h 34m,Family
De Club van Sinterklaas Film: Het Grote Sneeuwavontuur,5.8, 50,1h 19m,Family
Lek Asavi Tar Ashi,5.5, 13,2h 23m,Family
Woof Woof Daddy,6.4, 42,1h 45m,Family
Chhota Bheem and the Curse of Damyaan,4.8, 2.3K,2h 25m,Family
Heavens: The Boy and His Robot,6.3, 22,1h 38m,Family
Bob a Bobek ve filmu: Na stope Mrkvojeda,8.7, 18,1h 20m,Family
Tri bogatyrya. Ni dnya bez podviga,5.7, 67,1h 1m,Family
Vovó Ninja,5.2, 21,1h 36m,Family
Manyunya. Priklyucheniya v derevne,5.9, 120,1h 24m,Family
Our Church Thinks We're Dating,7.5, 59,1h 42m,Family
Domovyonok Kuzya,6.5, 820,1h 30m,Family
Petualangan Anak Penangkap Hantu,6.0, 25,1h 39m,Family
Scooped,5.3, 44,1h 24m,Family
Amaltash,8.1, 149,1h 53m,Family
Obraz,7.6, 17,1h 35m,Family
Igrisca ne damo!,6.9, 26,1h 19m,Family
Manyunya. Priklyucheniya v Moskve,5.8, 110,1h 27m,Family
Uma & Haggen: Mitos,7.5, 46,1h 34m,Family
Double Engine,5.6, 114,1h 46m,Family
Oyunda Kal: Eglence Arenasi,2.6, 36,1h 32m,Family
The Hedgehog,6.6, 676,1h 44m,Family
Smotri na menya!,5.7, 70,2h,Family
Mastaani,9.4, 26,2h 30m,Family
My Dear Donga,5.7, 160,2h 12m,Family
Palayam PC,5.1, 137,1h 58m,Family
Childhood Tales,7.4, 22,1h 3m,Family
Princezna na hrásku,5.6, 63,1h 20m,Family
De Legende van Familie Vos,5.7, 58,1h 21m,Family
Kallu Compound 1995,8.0, 2K,2h 20m,Family
Perfekta: Uma Aventura da Escola de Gênios,5.8, 16,1h 32m,Family
Kaagada,8.8, 13,2h 29m,Family
Indonesia dari Timur,7.8, 5,1h 52m,Family
Max und die wilde 7: Die Geister-Oma,6.2, 46,1h 30m,Family
Al Eid Eiden,5.8, 13,1h 50m,Family
Novyy god v Beryozovke,7.1, 99,1h 34m,Family
Our Christmas House,5.5, 46,1h 17m,Family
Bremenskie muzykanty,4.6, 670,1h 55m,Family
The Christmas Room,6.4, 52,1h 39m,Family
Mansarra,7.8, 21,2h 18m,Family
Awesomest Christmas Ever,6.9, 21,1h 18m,Family
Fanzo Movie,7.9, 10,1h 44m,Family
Gabru Gang,8.7, 214,2h 3m,Family
"7 dney, 7 nochey",6.4, 404,1h 38m,Family
Kattis Gang,8.2, 403,2h 24m,Family
Prinsessa Pikkiriikki,6.1, 39,1h 15m,Family
Iwájú: A Day Ahead,6.8, 73,1h 11m,Family
Odna doma. Velikolepnaya pyatyorka,4.1, 39,1h 25m,Family
Moy lyubimyy chempion,2.4, 419,1h 35m,Family
Arne Alligator och djungelkompisarna,4.6, 48,1h 1m,Family
Chitti - Potti,9.0, 1.7K,2h 30m,Family
Oti Uttam,5.2, 203,2h 17m,Family
Day of the Diesels,7.7, 10,1h 40m,Family
Feather Christmas,5.2, 120,1h 34m,Family
The Truth: The Journey Within,7.2, 8,1h 31m,Family
Little Town,6.8, 11,1h 30m,Family
Malyshariki. Den rozhdeniya,5.8, 28,52m,Family
Let's Go! Anpanman: Baikinman and Lulun,6.5, 7,1h 4m,Family
My Dad Is an Alien,8.0, 19,1h 36m,Family
Vasilisa i khraniteli vremeni,3.1, 68,1h 38m,Family
Give You a Candy,5.4, 14,2h 14m,Family
"Poymay sobaku, esli smozhesh",3.5, 36,1h 36m,Family
Vindu Bhojanam,7.2, 54,1h 43m,Family
Nebesko,5.2, 10,1h 13m,Family
Mezhdu nami,5.1, 35,1h 33m,Family
Tayna Chyornoy Ruki,5.7, 23,1h 24m,Family
Papu mame zaverni,3.6, 68,1h 46m,Family
Moyo sobache delo,5.3, 45,1h 17m,Family
Once Upon a Christmas,6.8, 13,1h 55m,Family
A Game of Two Halves,7.3, 24,1h 40m,Family
Uzhaipalar Thinam,4.3, 7,2h 2m,Family
Príncipe Lu e a Lenda do Dragão,4.2, 27,1h 30m,Family
Haddhu Ledhu Raa,7.3, 2K,1h 52m,Family
Iyus Jenius,9.0, 7,1h 22m,Family
A House Without a Father,6.2, 34,1h 1m,Family
Appa I Love You,8.7, 543,2h 25m,Family
Uparwala & Sons,9.2, 322,2h 6m,Family
Klaantha,6.2, 518,1h 47m,Family
Suvorovets 1944,5.6, 8,1h 30m,Family
De Grote Sinterklaasfilm - Stampij in de bakkerij,3.0, 76,1h 15m,Family
Neposlushniki,4.9, 95,1h 48m,Family
Bitva pap,4.4, 25,1h 19m,Family
SDL A Batalha Musical,7.3, 41,1h 42m,Family
Novogodnee chudo,5.5, 14,1h 13m,Family
YA - medved,5.0, 61,1h 37m,Family
LUDA,7.2, 6,1h 26m,Family
A Christmas Reunion,4.9, 11,1h 4m,Family
Khelaghar Bandhte Legechi,8.0, 7,1h 40m,Family
Iyunskaya polyn,10, 5,1h 19m,Family
Person of the Year,5.8, 11,1h 40m,Family
Fien & Teun Circus op de Boerderij,5.6, 11,1h 17m,Family
When the World Met Miss Probinsyana,9.5, 43,2h 35m,Family
Skazochnyy patrul. Shou prodolzhayetsya,7.2, 11,1h 5m,Family
"Heinähattu, Vilttitossu ja kana",4.9, 60,1h 17m,Family
Mukhadrakon,5.3, 18,1h 49m,Family
Omar v bolshom kino,5.8, 26,1h 26m,Family
Wholesome Grove,7.0, 8,1h 39m,Family
Selebryata,3.8, 20,1h 33m,Family
Pinnil Oral,6.0, 113,2h 7m,Family
Mallemogga,9.0, 11,2h 12m,Family
Korporatsiya Morozov,5.5, 30,1h 23m,Family
Novogodniy ekspress,9.2, 5,47m,Family
Udanadi Mangalyam,2.9, 24,1h 30m,Family
Kazhdyy mechtaet o sobake,5.2, 33,1h 30m,Family
Idu Entha Lokavayya,6.6, 7,2h,Family
Gyakorlat teszi a mestert,6.1, 15,46m,Family
Tomari Sathe,8.0, 8,54m,Family
Tui Ke Amar,6.6, 6,1h 54m,Family
Salamat Rahe Dostana Hamara (SRDH),9.3, 87,1h,Family
Beyaz Zenciler: Yapim Asamasi,8.6, 5,55m,Family
Borjatri,8.4, 6,1h 12m,Family
